29775	-7.03125
28650	-8.085938
28400	0.0
28000	0.0
28300	0.0
27800	-0.3515625
27550	-1.0546879999999998
27275	-1.582031
26925	-2.285156
26650	-1.0546879999999998
24475	-0.5273438
24200	0.0
23975	0.0
23650	0.17578129999999995
23400	-0.8789063
23050	-0.8789063
23150	-0.5273438
22150	0.0
21900	0.17578129999999995
21675	-0.703125
21450	-0.5273438
21250	-0.5273438
21025	0.17578129999999995
20800	0.5273438
20600	0.17578129999999995
20400	0.0
20225	-0.17578129999999995
20025	0.0
18000	0.3515625
17800	0.17578129999999995
17425	0.3515625
17600	-0.17578129999999995
17225	0.5273438
17000	0.3515625
16850	0.5273438
18200	0.0
37000	-5.449219
36975	-5.273438
36975	-5.273438
36975	-5.449219
36975	-4.21875
36975	0.0
36975	-0.5273438
36975	-0.3515625
36975	-0.5273438
37000	-0.17578129999999995
37000	-0.17578129999999995
37000	-0.3515625
37000	-0.3515625
37000	-0.17578129999999995
37025	0.17578129999999995
37025	-0.3515625
37000	-0.17578129999999995
37000	-0.5273438
31025	0.3515625
33575	0.703125
33250	0.5273438
32825	0.3515625
32500	0.703125
32250	0.703125
31775	0.17578129999999995
31325	0.0
31125	0.17578129999999995
31050	0.0
31025	0.0
31025	0.17578129999999995
31025	0.0
31025	-0.3515625
31050	-0.3515625
31025	-0.703125
31025	-0.703125
32000	0.0
32000	0.3515625
32000	0.17578129999999995
32000	-0.17578129999999995
32000	-0.17578129999999995
32000	0.0
32000	0.0
32000	0.17578129999999995
32000	0.0
32000	0.0
32000	0.0
32000	0.0
32000	0.0
32000	0.0
